Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,15900.4,15244.8,15931.8,15283.5,7791.83008,53869.44141,335.66937,44.41815,1.01453,3943.50049,56405.46875,12787,1,-1,-4,0,0,913.98665,9.77056,15900.4,15244.8,15931.8,15283.5
405/647,15872.4,15215.1,15933.8,15275.3,3450.94336,12152.77441,239.56812,-68.26216,1.27356,2601.48755,15231.10938,26405,1,-1,-4,0,0,206.19248,17.01442,15872.4,15215.1,15933.8,15275.3
405/647,15861.3,15227.9,15930.7,15285.2,4360.87402,36502.28516,369.34607,9.46691,1.21073,2471.95923,39247,25544,1,-1,5,0,0,619.32332,13.5354,15861.3,15227.9,15930.7,15285.2
405/647,15900.6,15279.1,15907.3,15287.5,5930.55859,39059.50391,327.62405,66.933,1.05503,2624.03125,42695.46875,6148,1,-1,-3,0,0,662.71088,10.73693,15900.6,15279.1,15907.3,15287.5
405/647,15808.5,15218.5,15904.1,15297.2,3180.48193,22522.38086,339.71985,52.57378,1.14666,2402.24487,26690,35556,1,-1,7,0,0,382.13048,17.5757,15808.5,15218.5,15904.1,15297.2
405/647,15849.4,15243.5,15903,15297.6,4724.05518,33061.98828,337.72812,-17.12706,1.12348,2749.04199,36181.9375,20723,1,-1,5,0,0,560.95284,13.1456,15849.4,15243.5,15903,15297.6
405/647,15849.8,15246.1,15904.7,15303.4,4799.40576,30308.91602,320.81281,10.5166,1.02242,2760.46851,34038.04688,21874,1,-1,-4,0,0,514.24229,13.00571,15849.8,15246.1,15904.7,15303.4
405/647,15895.8,15302,15905.9,15308.7,6026.10254,35950.91016,311.81494,23.47282,1.21867,2879.99414,39633.28125,6238,1,-1,7,0,0,609.96831,10.92832,15895.8,15302,15905.9,15308.7
405/647,15899.2,15296.3,15906.3,15304.5,8526.17676,57540.82813,331.64322,-89.99968,1.10308,2909.92358,60460.75,6156,1,-1,5,0,0,976.27797,8.29156,15899.2,15296.3,15906.3,15304.5
405/647,15878.6,15257.4,15909.2,15289.9,3791.00073,24980.60742,327.7063,-82.80209,1.24473,3482.67993,27340.6875,13007,1,-1,5,0,0,423.83847,17.34491,15878.6,15257.4,15909.2,15289.9
405/647,15855.5,15231.4,15925,15288.7,3682.10132,14346.30957,251.9895,84.72189,1.26826,2767.47534,17424.70313,25545,1,-1,-2,0,0,243.40953,16.42556,15855.5,15231.4,15925,15288.7
405/647,15870.4,15252.3,15920.5,15290.6,3396.73364,15444.24023,272.21542,75.90898,1.26545,2748.67285,20282.03125,18360,1,-1,-3,0,0,262.03779,17.53214,15870.4,15252.3,15920.5,15290.6
