Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,13122.3,10470.5,13152.7,10502,6653.17041,39585.41797,311.39636,15.19991,1.22348,3218.47388,42686.78125,15070,1,-1,5,0,0,671.63391,10.44132,13122.3,10470.5,13152.7,10502
405/647,13150.2,10496.8,13150,10508.5,5696.57715,27200.44531,278.95956,-14.83234,1.14337,2977.92749,31328.54688,5822,1,-1,5,0,0,461.5018,11.61078,13150.2,10496.8,13150,10508.5
405/647,13034.5,10427.8,13150.5,10514.5,9980.47168,35195.21094,239.73225,0,1.26767,2595.66455,38859.4375,44764,1,-1,5,0,0,597.14659,7.25475,13034.5,10427.8,13150.5,10514.5
405/647,13057.8,10437,13157.2,10511.2,5222.51904,25220.27344,280.54019,0,1.21391,2559.83301,28648.17969,34012,1,-1,6,0,0,427.90481,11.8744,13057.8,10437,13157.2,10511.2
405/647,13054.4,10429.5,13158.4,10516.3,4645.56104,14367.24805,224.506,63.73864,1.01328,2574.48364,16621.30469,38201,1,-1,-4,0,0,243.76479,13.2243,13054.4,10429.5,13158.4,10516.3
405/647,13041.1,10430.9,13157.2,10517.7,7719.33154,37022.04688,279.57645,37.65418,1.15433,2671.41553,41383.64063,44762,1,-1,5,0,0,628.14196,8.80409,13041.1,10430.9,13157.2,10517.7
405/647,13042.2,10436.4,13146.2,10523.2,5084.51416,37023.96094,344.49023,-75.34505,1.15558,2243.40137,40223.33594,38208,1,-1,5,0,0,628.17444,11.57031,13042.2,10436.4,13146.2,10523.2
405/647,13030.2,10433.6,13146.3,10520.4,7277.76953,37378.44531,289.31549,3.30817,1.14294,2494.08057,39973.05469,44760,1,-1,5,0,0,634.18887,9.02953,13030.2,10433.6,13146.3,10520.4
405/647,13094.3,10484.9,13146.3,10524.5,17019.31641,71170.8125,261.05988,16.27667,1.04886,3460.49927,75454.53125,17756,1,-1,5,0,0,1207.53382,5.2285,13094.3,10484.9,13146.3,10524.5
405/647,13117.3,10494.1,13147.7,10525.6,9701.40527,44592.03906,273.69797,12.14268,1.17613,3143.54102,47190.48438,15071,1,-1,5,0,0,756.57975,7.721,13117.3,10494.1,13147.7,10525.6
405/647,13099.2,10467.2,13154,10519.4,13794.1543,53437,251.26599,-55.44733,1.24093,3300.0686,57121.64063,22531,1,-1,5,0,0,906.64955,6.03319,13099.2,10467.2,13154,10519.4
405/647,13050.1,10445.7,13149.5,10519.8,3983.67188,21607.72266,297.31918,-11.30733,1.21787,2513.12012,23843.11719,34009,1,-1,5,0,0,366.61175,14.76536,13050.1,10445.7,13149.5,10519.8
405/647,13056.6,10445.8,13156.1,10519.9,3934.3877,15961.7793,257.13565,-82.16374,1.02387,2463.65454,19330.92969,34010,1,-1,-4,0,0,270.81872,14.88602,13056.6,10445.8,13156.1,10519.9
405/647,13102.3,10455.9,13150.2,10520.5,5234.97461,28655.70898,298.68164,75.59666,1.13472,2948.02295,32392.875,21459,1,-1,-2,0,0,486.19282,12.3877,13102.3,10455.9,13150.2,10520.5
405/647,13056,10431.6,13160,10518.4,6388.57422,34407.29688,296.26718,11.99194,1.02531,2437.7666,37245.4375,38204,1,-1,-5,0,0,583.77828,9.92681,13056,10431.6,13160,10518.4
405/647,13103.7,10476.6,13160.8,10518.4,3657.63721,22214.95117,314.61731,57.57068,1.11197,2751.30981,25794.8125,19637,1,-1,-4,0,0,376.91441,16.38902,13103.7,10476.6,13160.8,10518.4
405/647,13099.6,10481,13149.8,10520.5,8592.60449,42138.04297,282.70599,80.39084,1.04257,3249.78296,45237.64063,17663,1,-1,5,0,0,714.94353,8.55309,13099.6,10481,13149.8,10520.5
