Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,14222.8,15327.2,14278.6,15385.5,4915.66113,32542.24023,328.46793,-53.31864,1.19519,2749.47974,34710.5,27016,1,-1,5,0,0,552.13443,12.72284,14222.8,15327.2,14278.6,15385.5
405/647,14216.1,15349.6,14276.6,15386.7,3965.36621,26884.91211,332.40909,-12.46234,1.14109,3102.53809,30028.64063,19091,1,-1,5,0,0,456.14824,15.9536,14216.1,15349.6,14276.6,15386.7
405/647,14131,15294.5,14277.9,15387,3419.85718,27507.06055,362.05817,47.323,1.00459,2467.91724,29136.05469,49427,1,-1,5,0,0,466.70404,16.64989,14131,15294.5,14277.9,15387
405/647,14235.8,15339.5,14278.2,15387.4,4053.52295,26345.51563,325.45975,-16.70728,1.28937,2955.33594,29506.53125,26636,1,-1,5,0,0,446.99646,15.38045,14235.8,15339.5,14278.2,15387.4
405/647,14265.1,15356.2,14279.3,15386.3,5090.98926,42154.66797,367.35165,-13.93834,1.05001,2614.90894,45547.46094,11265,1,-1,5,0,0,715.22561,12.12178,14265.1,15356.2,14279.3,15386.3
405/647,14223.9,15321.5,14279.7,15376.6,4796.56592,30268.81641,320.6954,44.76945,1.17872,3071.00171,33879.92188,22736,1,-1,6,0,0,513.56193,13.50066,14223.9,15321.5,14279.7,15376.6
405/647,14267.6,15355,14281.8,15385.1,5999.27393,38263.01953,322.40405,-31.50537,1.06541,2641.92822,40890.51563,11270,1,-1,5,0,0,649.19717,10.66451,14267.6,15355,14281.8,15385.1
405/647,14255.1,15373.7,14280.3,15385.4,4763.75879,35273.69141,347.3848,-46.19067,1.26624,2818.19971,39386.21875,8747,1,-1,6,0,0,598.47814,13.15699,14255.1,15373.7,14280.3,15385.4
405/647,14222.3,15337.3,14282.7,15374.5,3675.62573,25196.7832,334.2467,75.69155,1.1552,2926.86328,26934.70313,19090,1,-1,7,0,0,427.50626,16.67776,14222.3,15337.3,14282.7,15374.5
405/647,14160.6,15299.4,14276.3,15389.8,3012.07935,28738.24023,394.32755,34.82784,1.10539,2372.33862,31934.40625,47799,1,-1,5,0,0,487.5931,18.30145,14160.6,15299.4,14276.3,15389.8
405/647,14188,15308.7,14279.1,15394.7,3168.8396,24146.37305,352.40012,36.9346,1.01404,2481.1521,27225.54688,36510,1,-1,-4,0,0,409.68427,17.83318,14188,15308.7,14279.1,15394.7
