Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,20093.7,11594.8,20127.2,11732,4268.02637,17106.67188,255.58151,-80.92693,1.19352,3118.57446,19564.84375,9085,1,-1,7,0,0,290.24377,15.09461,20093.7,11594.8,20127.2,11732
405/647,20081.1,11515.2,20142.9,11585,3477.19849,14621.26953,261.78094,0,1.08639,3134.89111,17176.32813,5505,1,-1,5,0,0,248.07469,18.06617,20081.1,11515.2,20142.9,11585
405/647,20072.4,11535.8,20131.1,11596.7,2313.1228,9882.42871,263.87164,-87.88586,1.03692,3191.65039,13421.125,4775,1,-1,-3,0,0,167.6722,26.24453,20072.4,11535.8,20131.1,11596.7
405/647,20141.2,11391.6,20146.4,11612.3,3278.81348,21267.05273,325.12888,77.14058,1.00524,2921.09668,23158.26563,13401,1,-1,-2,0,0,360.8317,18.43392,20141.2,11391.6,20146.4,11612.3
405/647,20097.3,11525,20159.1,11594.7,2853.16016,17602.82422,317.09421,1.17935,1.03459,3000.87036,21780.35938,5503,1,-1,-2,0,0,298.66184,21.09364,20097.3,11525,20159.1,11594.7
405/647,20092.4,11555.2,20151.1,11616.1,2671.08545,15114.80078,303.68097,-60.77458,1.1038,3035.36279,18719.21875,4774,1,-1,10,0,0,256.44829,22.50214,20092.4,11555.2,20151.1,11616.1
405/647,20072.2,11560.9,20130.9,11621.8,2208.21265,8514.17871,250.67509,45.45714,1.09286,3173.49341,13135.82813,4778,1,-1,-2,0,0,144.45752,27.34675,20072.2,11560.9,20130.9,11621.8
405/647,20078.9,11558.8,20138.8,11623.1,7641.30127,48594.08203,321.93506,-35.75273,1.16465,3387.70825,52233.29688,5056,1,-1,5,0,0,824.48121,9.46954,20078.9,11558.8,20138.8,11623.1
405/647,20078.3,11587.8,20137,11648.8,3020.91382,17312.15625,305.60934,50.47197,1.12367,3035.32129,21116.25,4782,1,-1,10,0,0,293.73016,20.14509,20078.3,11587.8,20137,11648.8
405/647,20118.7,11430,20128.4,11651.6,5104.4043,29492.99805,306.86487,-62.17059,1.08447,3016.63135,32362.0625,13612,1,-1,5,0,0,500.39885,12.74272,20118.7,11430,20128.4,11651.6
405/647,20097.8,11556.9,20131.3,11694.2,2884.64624,26109.98633,384.07608,16.99731,1.20238,2795.89233,29247.28125,9087,1,-1,6,0,0,443.00031,20.25801,20097.8,11556.9,20131.3,11694.2
405/647,20075.1,11648,20132.4,11701.8,3402.47876,12640.48438,246.0619,71.22217,1.24071,3079.85083,15498.3125,4322,1,-1,9,0,0,214.46731,18.32304,20075.1,11648,20132.4,11701.8
405/647,20079.5,11644.6,20138.7,11706.8,4094.0603,17138.08594,261.19464,88.0832,1.03951,3170.32397,19280.125,4884,1,-1,-2,0,0,290.77676,15.73024,20079.5,11644.6,20138.7,11706.8
405/647,20164,11420.8,20142.5,11650.5,4396.31299,35564.5,363.09836,-69.64691,1.1605,2713.4187,39075.48438,16272,1,-1,-5,0,0,603.4122,13.88655,20164,11420.8,20142.5,11650.5
405/647,20136.2,11656.1,20150.3,11655.6,2316.93213,13049.82227,302.97437,56.47501,1.18274,2909.16455,16716.9375,894,1,-1,-3,0,0,221.41242,25.16258,20136.2,11656.1,20150.3,11655.6
405/647,20137.8,11624.2,20151.8,11623.6,10751.7998,54443.80078,287.27237,-21.88394,1.01079,3113.82935,57897.35938,892,1,-1,-5,0,0,923.73163,7.10522,20137.8,11624.2,20151.8,11623.6
405/647,20106.6,11552,20144.2,11681.3,3270.17627,22100.54688,331.87622,30.16121,1.20962,2943.43213,24339.82813,8646,1,-1,5,0,0,374.97335,18.52463,20106.6,11552,20144.2,11681.3
405/647,20182.7,11421.6,20143.8,11694.1,3622.29785,20310.19922,302.29102,-21.9895,1.29908,2778.85156,24401.28125,18166,1,-1,10,0,0,344.59706,16.6028,20182.7,11421.6,20143.8,11694.1
405/647,20110.1,11559.5,20144.9,11711.5,4749.56787,23533.74414,284.17029,-49.00635,1.12589,2925.56763,26631.1875,9736,1,-1,-4,0,0,399.28998,13.42811,20110.1,11559.5,20144.9,11711.5
405/647,20106.6,11590.2,20145.2,11714.7,3360.90674,9625.85449,216.04869,46.37522,1.03192,3104.26636,13029.95313,8222,1,-1,-3,0,0,163.31899,18.65873,20106.6,11590.2,20145.2,11714.7
405/647,20076.9,11638.9,20133,11722.9,2023.96704,11452.88477,303.67984,62.92105,1.1141,2864.23267,14572.59375,6187,1,-1,-3,0,0,194.31766,28.29087,20076.9,11638.9,20133,11722.9
